"Best Site GU Party ID","Best Site GU Party Name","Best Site Sales Level 2 Name","Coverage","Contract Number","Covered Line Status","Contract Type","Contract Line End Quarter","Contract Line End Fiscal Year","Instance Shipped Fiscal Year","Service Brand Code","Offer Type Name","Asset Type","LDoS","LDoS Fiscal Quarter","LDoS FY","Business Entity Name","Sub Business Entity Name","Product Family","Product ID","Product Type","SWSS Flag","Default Service List Price USD","Item Quantity","Annual Extended Contract Line List USD Amount","Annual Contract Line Net USD Amount","Annualized Extended Contract Line List USD Amount","Annualized Contract Line Net USD Amount","Contract Line List Price USD","Contract Line Net Price USD","Asset List Amount"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518681","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","OS","NETWORK-PNP-LIC","BASE","N","","2","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","NOT COVERED","95617427","EXPIRED","PSRT","20204","2020","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","SAN","MDS9000","CAB-C13-CBN","POWER","N","","4","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20223","2022","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCTB2","PWR-115W-AC","FUNCSYSTM","N","","2","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20223","2022","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-SUP-1-B","BOARD","N","","3","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20223","2022","2018","CO-BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","ASALOW","CAB-AC-C5","CABLE","N","","2","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","8","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","204206782","ACTIVE","PSRT","20244","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-UK","CABLE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","202911478","ACTIVE","PSRT","20251","2025","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-SPS-NONE","POWER","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","202911478","ACTIVE","PSRT","20251","2025","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","PWR-C1-715WAC-P","POWER","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","202911478","ACTIVE","PSRT","20251","2025","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","PWR-C1-BLANK","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200L","C9200L-NW-A-24","FEATURE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20212","2021","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-BRACKET-8","ACCESSORY","N","","1","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2018","CO-BRANDED","Others","Software-Other","2026/11/30 00:00:00","Q2 FY2027","2027","Enterprise Routing","Ent. Access Routing","4300ISR","SISR4300UK9-316S","BASE","N","","1","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2018","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4300ISR","SL-4330-IPB-K9","BASE","N","","1","0","0","0","0","0","0","1177"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Core","C9500","C9500-NM-8X","SWITCH","N","","2","0","0","0","0","0","0","9933.88"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92815301","EXPIRED","PSRT","20192","2019","2018","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","CAB-STK-E-1M=","CABLE","N","","2","0","0","0","0","0","0","470.8"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","204206782","ACTIVE","PSRT","20244","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","NM-BLANK-T1","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2017","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCTI2","AIR-CT5520-SW-8.1","APPSWIND","N","","3","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2017","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCTI2","LIC-CT5520-DTLS-K9","APPSWIND","N","","3","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCTI2","AIR-SD240GBKS4-EV","FUNCSYSTM","N","","3","0","0","0","0","0","0","5557.8"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4430-AC","POWER","N","","2","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","6","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-IN","CABLE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4300ISR","SL-4320-IPB-K9","BASE","N","","1","0","0","0","0","0","0","588.5"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","NOT COVERED","202898755","EXPIRED","PSRT","20211","2021","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR1540","AIR-AP1542I-E-K9","FUNCSYSTM","N","80","2","46.84","22.48","46.84","22.48","46.84","22.48","2695.34"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2014","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIR","PI-MSE-PRMO-INSRT","ACCESSORY","N","","1","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2014","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","3900ISR","HWIC-BLANK","ASSEMBLY","N","","2","0","0","0","0","0","0","214"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20223","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","CAB-SPWR-30CM","CABLE","N","","2","0","0","0","0","0","0","223.64"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2018","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","C2960X-STACK=","DEVICES","N","","2","0","0","0","0","0","0","3236.76"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20243","2024","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-SUP-1XL","BOARD","N","","4","0","0","0","0","0","0","91241.04"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-LC-48S","BOARD","N","","2","0","0","0","0","0","0","58850"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","204275592","ACTIVE","PSRT","20261","2026","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","OS","NETWORK-PNP-LIC","BASE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","204275592","ACTIVE","PSRT","20261","2026","2020","CO-BRANDED","Others","Perpetual Software","2026/02/28 00:00:00","Q3 FY2026","2026","Enterprise Switching","Ent. Switching - Access","C9300","S9300UK9-1612","BASE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2015","CO-BRANDED","Others","Hardware","2024/02/29 00:00:00","Q3 FY2024","2024","Enterprise Routing","Ent. Access Routing","WANLAN","EHWIC-1GE-SFP-CU=","BOARD","N","","1","0","0","0","0","0","0","1200"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20243","2024","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9120AX","C9120-OVER","FUNCSYSTM","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","2027/08/31 00:00:00","Q1 FY2028","2028","Cloud Networking","NX2/4/5/6K","N2000","N2348TQ-E-FA-BUN","SWITCH","N","347","1","208.54","99.2154158639448","209.112912087912","99.4879856877468","208.54","99.2154158639448","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-PCIE-ID10GF","MULTIPROD","N","","1","0","0","0","0","0","0","2204.52"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C4500","CAB-SABS-C19-IND","CABLE","N","","16","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20243","2024","2022","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","OS","NETWORK-PNP-LIC","BASE","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","CAB-STK-E-0.5M","CABLE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","SIGNED","PSRT","20233","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","2800","CAB-C13-C14-2M","CABLE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204465546","ACTIVE","PSRT","20232","2023","2015","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-BRACKET-1","ASSEMBLY","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92724012","ACTIVE","PSRT","20231","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Service Provider Routing","SP Access & Aggregation","ME3400","CAB-IND","CABLE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2013","CO-BRANDED","","Perpetual Software","","Q9 FY1900","1900","Cloud Networking","NX7K","N7000","N7K-LAN1K9","BASE","N","","3","0","0","0","0","0","0","71262"
"4120679","CITY COUNCIL OF DURBAN","EMEAR_MEA","NOT COVERED","93033869","EXPIRED","PSRT","20201","2020","2018","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR-AP2802I-EK910C","FUNCSYSTM","N","0","1","0","0","0","0","0","0","20244.4"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","WS-C2960X-24PS-L","SWITCH","N","211","1","140.07","66.6358882033626","140.454807692308","66.8189538302949","140.07","66.6358882033626","4996.37"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-SD19T61X-EV","MULTIPROD","N","","8","0","0","0","0","0","0","46138.4"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203785985","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","ISR1K","VIPTELA-OS-192","BASE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203785985","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Service Provider Routing","SP Access & Aggregation","ME3400","CAB-IND","CABLE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4300ISR","SISR4300UCMK9-1610","BASE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-COVER-4430","ASSEMBLY","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Perpetual Software","2026/11/30 00:00:00","Q2 FY2027","2027","Enterprise Routing","Ent. Access Routing","4400ISR","SISR4400UK9-316S","BASE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR1815","AIR-AP1815I-E-K9","FUNCSYSTM","N","60","3","35.13","16.711008106953","35.226510989011","16.7569174698842","35.13","16.711008106953","2012.67"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","SL-44-IPB-K9","BASE","N","","1","0","0","0","0","0","0","4708"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2019","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","C2960X-STACK=","DEVICES","N","","1","0","0","0","0","0","0","1618.38"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","SDNMGMT","C1-PI-LFAS-2K3K-K9","APPSWIND","N","","1","0","0","0","0","0","0","123.59"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","N9K-C93180YC-FX","SWITCH","N","5172","4","3109.56","1479.163208","3118.10274725275","1483.22684318681","3109.56","1479.163208","121145.4"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","SIGNED","PSRT","20233","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","ISR1K","ISR1100-4GLTEGB","ROUTER","N","115","1","66.8431318681319","32","67.0267668457916","32.0879120879121","66.8431318681319","32","1724.31"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3560CX","CMPCT-DIN-MNT","ACCESSORY","N","","1","0","0","0","0","0","0","117.7"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2018","CO-BRANDED","Others","Hardware","2024/02/29 00:00:00","Q3 FY2024","2024","Enterprise Routing","Ent. Access Routing","WANLAN","EHWIC-1GE-SFP-CU=","BOARD","N","","1","0","0","0","0","0","0","1200"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4200ISR","SL-4220-IPB-K9","BASE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2025/10/31 00:00:00","Q2 FY2026","2026","Enterprise Switching","Ent. Switching - Core","C4500X","WS-C4500X-32SFP+","SWITCH","N","4498","2","2704.2","1286.54939203222","2711.62912087912","1290.08386838396","2704.2","1286.54939203222","89260"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Service Provider Routing","SP Access & Aggregation","ASR920","A920-RCKMT-19","ACCESSORY","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2011","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCTI","LIC-CT5508-100","APPSWIND","N","0","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2013","CO-BRANDED","Others","Hardware","2025/11/30 00:00:00","Q2 FY2026","2026","Enterprise Routing","Ent. Access Routing","2900ISR","CAB-ACSA","CABLE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92978137","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203785985","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","ISR1K","ISR1100-4GLTEGB","ROUTER","N","115","1","38.58","18.43817","69.7113861386139","33.3164952970297","38.58","18.43817","1724.31"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Hardware","2025/10/31 00:00:00","Q2 FY2026","2026","Enterprise Switching","Ent. Switching - Core","C4500X","WS-C4500X-24X-ES","SWITCH","N","5930","2","3563.56","1695.38430404873","3573.35","1700.04195323567","3563.56","1695.38430404873","82900"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2013","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","2900ISR","PWR-2921-51-AC","POWER","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2010","CO-BRANDED","Others","Hardware","2025/06/30 00:00:00","Q4 FY2025","2025","Enterprise Routing","Ent. Access Routing","3900ISR","MEM-3900-1GU2GB","MEMORY","N","","1","0","0","0","0","0","0","1059.3"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204465546","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4300ISR","MEM-FLSH-4G","MEMORY","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Perpetual Software","2023/04/30 00:00:00","Q4 FY2023","2023","Enterprise Switching","Ent. Switching - Access","C4500","S45XUK9-38E","BASE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20273","2027","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9120AX","C9120-OVER","FUNCSYSTM","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92724012","ACTIVE","PSRT","20233","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","NXK-AF-PE","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","STACK-T1-50CM","CABLE","N","","2","0","0","0","0","0","0","235.4"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","202911478","ACTIVE","PSRT","20244","2024","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","OS","NETWORK-PNP-LIC","BASE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR-UKI","COVERED","202911478","ACTIVE","PSRT","20244","2024","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200L","C9200L-NW-E-24","FEATURE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Perpetual Software","2026/02/28 00:00:00","Q3 FY2026","2026","Enterprise Switching","Ent. Switching - Core","C9500H","SC9500HUK9-1612","BASE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2021","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200L","C9200L-NW-E-48","FEATURE","N","","1","0","0","0","0","0","0","0"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2017","CO-BRANDED","Others","Hardware","2027/02/28 00:00:00","Q3 FY2027","2027","Cloud Networking","NX7K","N7000","N7K-C7009-B2S2E","SWITCH","N","11278","1","7863.98","4561.11","7885.58434065934","4573.64052197802","7863.98","4561.11","118770"
"192377220","TELESURE INVESTMENT HOLDINGS PTY LTD","EMEAR_MEA","COVERED","203337138","ACTIVE","PSRT","20224","2022","2017","CO-BRANDED","Others","Hardware","2027/02/28 00:00:00","Q3 FY2027","2027","Cloud Networking","NX7K","N7000","N7K-C7004-S2E-R","SWITCH","N","7374","1","5141.32","2981.97","5155.44450549451","2990.16222527473","5141.32","2981.97","121739.25"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","SIGNED","PSRT","20233","2023","2022","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","VIPTELA","PNP-CAP-VBOND","APPSWIND","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","SIGNED","PSRT","20232","2023","2021","CO-BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-HW-APL","MULTIPROD","N","4540","1","1467.16","698.016628","2651.05643564357","1261.26766940594","1467.16","698.016628","104369.3"
